Date,State,Disease,Disease_Count,Year,Month,Season
2018-10-17,Telangana,Allergy,16,2018,10,Autumn
2019-04-13,Andhra Pradesh,Cough,27,2019,4,Spring
2022-01-05,Telangana,Fever,26,2022,1,Winter
2016-10-09,Delhi,Fever,18,2016,10,Autumn
2024-10-10,Delhi,Allergy,25,2024,10,Autumn
2019-01-16,Delhi,Dengue,24,2019,1,Winter
2019-01-16,Delhi,Dengue,23,2019,1,Winter
2017-07-08,Telangana,Headache,23,2017,7,Summer
2020-04-20,Delhi,Skin Rash,13,2020,4,Spring
2016-01-25,Karnataka,Eye Infection,6,2016,1,Winter
2024-10-24,Andhra Pradesh,Dengue,22,2024,10,Autumn
2022-01-01,Telangana,Eye Infection,22,2022,1,Winter
2016-04-27,Andhra Pradesh,Diarrhea,13,2016,4,Spring
2020-04-22,Andhra Pradesh,Eye Infection,18,2020,4,Spring
2024-04-04,Telangana,Allergy,17,2024,4,Spring
2018-01-17,Telangana,Eye Infection,22,2018,1,Winter
2024-07-09,Karnataka,Headache,9,2024,7,Summer
2017-04-06,Telangana,Eye Infection,14,2017,4,Spring
2022-10-23,Karnataka,Fever,17,2022,10,Autumn
2019-10-04,Telangana,Skin Rash,18,2019,10,Autumn
2021-07-22,Karnataka,Fever,19,2021,7,Summer
2024-01-17,Delhi,Eye Infection,25,2024,1,Winter
2022-10-27,Delhi,Skin Rash,20,2022,10,Autumn
2017-01-27,Karnataka,Cold,7,2017,1,Winter
2022-10-24,Delhi,Dengue,12,2022,10,Autumn
2024-01-21,Karnataka,Malaria,14,2024,1,Winter
2021-04-19,Telangana,Headache,21,2021,4,Spring
2024-04-17,Delhi,Cough,27,2024,4,Spring
2016-01-15,Telangana,Cough,8,2016,1,Winter
2023-07-13,Andhra Pradesh,Dengue,25,2023,7,Summer
2019-01-13,Karnataka,Fever,20,2019,1,Winter
2018-07-21,Telangana,Fever,24,2018,7,Summer
2017-01-23,Karnataka,Fever,21,2017,1,Winter
2023-07-22,Delhi,Eye Infection,21,2023,7,Summer
2017-07-11,Andhra Pradesh,Cold,18,2017,7,Summer
2020-07-11,Karnataka,Diarrhea,9,2020,7,Summer
2019-01-07,Delhi,Dengue,25,2019,1,Winter
2020-01-09,Telangana,Malaria,12,2020,1,Winter
2021-10-01,Telangana,Eye Infection,11,2021,10,Autumn
2020-01-26,Karnataka,Malaria,7,2020,1,Winter
2021-01-18,Delhi,Eye Infection,29,2021,1,Winter
2024-04-10,Andhra Pradesh,Allergy,32,2024,4,Spring
2020-04-18,Delhi,Eye Infection,25,2020,4,Spring
2023-10-20,Telangana,Eye Infection,16,2023,10,Autumn
2023-01-12,Karnataka,Malaria,13,2023,1,Winter
2016-07-12,Andhra Pradesh,Headache,31,2016,7,Summer
2018-07-06,Telangana,Allergy,26,2018,7,Summer
2022-07-11,Telangana,Eye Infection,16,2022,7,Summer
2022-07-07,Delhi,Skin Rash,21,2022,7,Summer
2019-07-27,Karnataka,Dengue,11,2019,7,Summer
2023-07-28,Andhra Pradesh,Allergy,32,2023,7,Summer
2020-04-03,Karnataka,Eye Infection,11,2020,4,Spring
2024-07-19,Delhi,Cold,18,2024,7,Summer
2022-10-18,Andhra Pradesh,Dengue,20,2022,10,Autumn
2018-01-25,Karnataka,Diarrhea,10,2018,1,Winter
2022-04-04,Andhra Pradesh,Headache,23,2022,4,Spring
2019-10-08,Karnataka,Malaria,11,2019,10,Autumn
2023-04-21,Telangana,Eye Infection,13,2023,4,Spring
2017-10-06,Telangana,Eye Infection,18,2017,10,Autumn
2019-01-15,Andhra Pradesh,Dengue,22,2019,1,Winter
2022-10-15,Telangana,Dengue,20,2022,10,Autumn
2024-01-26,Andhra Pradesh,Skin Rash,20,2024,1,Winter
2021-01-12,Andhra Pradesh,Skin Rash,24,2021,1,Winter
2020-10-19,Karnataka,Eye Infection,8,2020,10,Autumn
2018-04-05,Andhra Pradesh,Fever,22,2018,4,Spring
2024-01-11,Andhra Pradesh,Headache,32,2024,1,Winter
2018-07-07,Andhra Pradesh,Cough,31,2018,7,Summer
2019-07-19,Karnataka,Allergy,33,2019,7,Summer
2018-07-15,Delhi,Eye Infection,26,2018,7,Summer
2019-10-25,Karnataka,Skin Rash,17,2019,10,Autumn
2022-01-14,Delhi,Fever,26,2022,1,Winter
2016-07-04,Karnataka,Malaria,9,2016,7,Summer
2019-01-12,Delhi,Diarrhea,15,2019,1,Winter
2020-01-13,Delhi,Diarrhea,15,2020,1,Winter
2019-10-23,Telangana,Malaria,13,2019,10,Autumn
2016-10-03,Telangana,Skin Rash,14,2016,10,Autumn
2017-04-01,Delhi,Fever,13,2017,4,Spring
2020-01-06,Andhra Pradesh,Cold,19,2020,1,Winter
2016-07-22,Karnataka,Malaria,7,2016,7,Summer
2019-10-20,Delhi,Headache,11,2019,10,Autumn
2021-01-10,Andhra Pradesh,Diarrhea,15,2021,1,Winter
2019-07-13,Delhi,Diarrhea,16,2019,7,Summer
2024-01-23,Telangana,Cold,35,2024,1,Winter
2019-04-19,Andhra Pradesh,Malaria,15,2019,4,Spring
2022-01-14,Delhi,Cold,19,2022,1,Winter
2022-10-01,Telangana,Diarrhea,11,2022,10,Autumn
2024-07-24,Andhra Pradesh,Skin Rash,21,2024,7,Summer
2022-07-09,Delhi,Skin Rash,17,2022,7,Summer
2017-04-18,Andhra Pradesh,Cough,31,2017,4,Spring
2022-10-23,Telangana,Allergy,17,2022,10,Autumn
2023-01-11,Karnataka,Diarrhea,9,2023,1,Winter
2016-10-07,Andhra Pradesh,Eye Infection,24,2016,10,Autumn
2022-04-19,Delhi,Dengue,9,2022,4,Spring
2016-01-27,Karnataka,Dengue,11,2016,1,Winter
2020-10-24,Telangana,Malaria,11,2020,10,Autumn
2021-04-09,Delhi,Skin Rash,14,2021,4,Spring
2024-01-13,Delhi,Dengue,21,2024,1,Winter
2018-04-02,Karnataka,Cough,0,2018,4,Spring
2019-10-05,Karnataka,Headache,14,2019,10,Autumn
2020-04-24,Andhra Pradesh,Cough,22,2020,4,Spring
2024-10-19,Telangana,Eye Infection,20,2024,10,Autumn
2018-07-11,Telangana,Eye Infection,16,2018,7,Summer
2018-01-03,Andhra Pradesh,Malaria,23,2018,1,Winter
2016-04-25,Karnataka,Diarrhea,3,2016,4,Spring
2022-01-10,Telangana,Cough,10,2022,1,Winter
2021-04-19,Telangana,Eye Infection,17,2021,4,Spring
2016-07-28,Telangana,Dengue,28,2016,7,Summer
2020-04-06,Delhi,Dengue,11,2020,4,Spring
2019-10-24,Karnataka,Malaria,6,2019,10,Autumn
2016-01-20,Telangana,Malaria,12,2016,1,Winter
2020-04-21,Andhra Pradesh,Eye Infection,19,2020,4,Spring
2024-04-04,Telangana,Diarrhea,0,2024,4,Spring
2019-04-10,Delhi,Diarrhea,12,2019,4,Spring
2017-07-10,Andhra Pradesh,Dengue,26,2017,7,Summer
2016-04-16,Andhra Pradesh,Cough,27,2016,4,Spring
2018-04-08,Karnataka,Cold,8,2018,4,Spring
2024-10-14,Telangana,Dengue,20,2024,10,Autumn
2022-04-08,Karnataka,Malaria,12,2022,4,Spring
2022-10-21,Andhra Pradesh,Malaria,19,2022,10,Autumn
2017-07-03,Karnataka,Cold,5,2017,7,Summer
2024-07-14,Telangana,Cough,6,2024,7,Summer
2021-01-26,Karnataka,Eye Infection,14,2021,1,Winter
2016-07-17,Delhi,Skin Rash,20,2016,7,Summer
2020-04-08,Andhra Pradesh,Dengue,23,2020,4,Spring
2020-01-03,Telangana,Headache,25,2020,1,Winter
2020-07-05,Andhra Pradesh,Headache,29,2020,7,Summer
2023-04-28,Telangana,Allergy,17,2023,4,Spring
2019-04-02,Andhra Pradesh,Skin Rash,15,2019,4,Spring
2023-01-14,Telangana,Malaria,14,2023,1,Winter
2024-01-13,Andhra Pradesh,Diarrhea,14,2024,1,Winter
2020-07-15,Delhi,Dengue,20,2020,7,Summer
2024-04-19,Delhi,Skin Rash,18,2024,4,Spring
2023-01-04,Telangana,Malaria,12,2023,1,Winter
2024-01-08,Delhi,Diarrhea,18,2024,1,Winter
2022-07-21,Delhi,Dengue,21,2022,7,Summer
2019-07-16,Karnataka,Diarrhea,5,2019,7,Summer
2019-01-22,Andhra Pradesh,Skin Rash,24,2019,1,Winter
2016-07-06,Telangana,Malaria,8,2016,7,Summer
2018-04-23,Delhi,Malaria,5,2018,4,Spring
2020-04-23,Andhra Pradesh,Dengue,25,2020,4,Spring
2023-10-05,Delhi,Malaria,6,2023,10,Autumn
2017-10-11,Delhi,Cold,14,2017,10,Autumn
2024-04-02,Telangana,Allergy,17,2024,4,Spring
2023-10-01,Karnataka,Diarrhea,0,2023,10,Autumn
2020-10-11,Andhra Pradesh,Malaria,16,2020,10,Autumn
2023-01-21,Telangana,Cold,34,2023,1,Winter
2018-04-12,Delhi,Malaria,10,2018,4,Spring
2017-10-26,Delhi,Diarrhea,16,2017,10,Autumn
2022-07-11,Delhi,Headache,8,2022,7,Summer
2023-01-03,Telangana,Skin Rash,25,2023,1,Winter
2018-10-27,Andhra Pradesh,Eye Infection,16,2018,10,Autumn
2022-04-12,Karnataka,Diarrhea,9,2022,4,Spring
2023-10-20,Andhra Pradesh,Allergy,33,2023,10,Autumn
2016-10-09,Karnataka,Eye Infection,8,2016,10,Autumn
2019-01-04,Andhra Pradesh,Skin Rash,28,2019,1,Winter
2022-04-05,Karnataka,Fever,14,2022,4,Spring
2021-01-05,Telangana,Skin Rash,26,2021,1,Winter
2021-04-03,Delhi,Diarrhea,13,2021,4,Spring
2019-07-03,Telangana,Cough,10,2019,7,Summer
2024-01-14,Andhra Pradesh,Cold,26,2024,1,Winter
2022-04-28,Telangana,Cold,21,2022,4,Spring
2023-04-21,Delhi,Cough,21,2023,4,Spring
2021-07-19,Karnataka,Dengue,11,2021,7,Summer
2017-07-28,Andhra Pradesh,Allergy,34,2017,7,Summer
2022-04-28,Delhi,Cold,16,2022,4,Spring
2021-04-07,Karnataka,Diarrhea,6,2021,4,Spring
2024-04-18,Andhra Pradesh,Eye Infection,16,2024,4,Spring
2019-07-14,Telangana,Allergy,24,2019,7,Summer
2022-01-12,Telangana,Dengue,26,2022,1,Winter
2023-07-02,Andhra Pradesh,Eye Infection,19,2023,7,Summer
2017-07-02,Karnataka,Cough,12,2017,7,Summer
2022-01-01,Telangana,Eye Infection,19,2022,1,Winter
2019-01-28,Delhi,Eye Infection,28,2019,1,Winter
2023-04-08,Karnataka,Allergy,25,2023,4,Spring
2022-10-08,Delhi,Cold,14,2022,10,Autumn
2021-10-24,Telangana,Skin Rash,20,2021,10,Autumn
2016-10-10,Andhra Pradesh,Dengue,26,2016,10,Autumn
2023-01-02,Telangana,Allergy,24,2023,1,Winter
2017-01-07,Telangana,Cold,33,2017,1,Winter
2019-10-12,Karnataka,Headache,8,2019,10,Autumn
2023-04-05,Karnataka,Cold,4,2023,4,Spring
2019-07-22,Delhi,Headache,14,2019,7,Summer
2017-07-07,Karnataka,Allergy,29,2017,7,Summer
2021-10-16,Delhi,Headache,6,2021,10,Autumn
2019-04-07,Delhi,Fever,17,2019,4,Spring
2020-04-03,Andhra Pradesh,Dengue,23,2020,4,Spring
2022-01-05,Telangana,Cough,5,2022,1,Winter
2024-07-08,Telangana,Headache,20,2024,7,Summer
2020-01-26,Telangana,Eye Infection,18,2020,1,Winter
2016-04-15,Karnataka,Dengue,9,2016,4,Spring
2024-04-24,Telangana,Skin Rash,16,2024,4,Spring
2021-01-03,Karnataka,Malaria,12,2021,1,Winter
2024-10-11,Delhi,Cough,25,2024,10,Autumn
2021-04-07,Andhra Pradesh,Skin Rash,19,2021,4,Spring
2024-07-27,Andhra Pradesh,Dengue,33,2024,7,Summer
2019-01-15,Telangana,Diarrhea,9,2019,1,Winter
2020-07-04,Delhi,Allergy,26,2020,7,Summer
2024-04-06,Andhra Pradesh,Dengue,20,2024,4,Spring
2021-01-13,Telangana,Malaria,9,2021,1,Winter
2024-04-26,Telangana,Allergy,18,2024,4,Spring
2022-10-14,Telangana,Malaria,8,2022,10,Autumn
2024-04-13,Telangana,Cold,26,2024,4,Spring
2017-04-03,Andhra Pradesh,Diarrhea,14,2017,4,Spring
2024-07-04,Delhi,Eye Infection,24,2024,7,Summer
2023-10-15,Telangana,Cold,28,2023,10,Autumn
2024-01-08,Telangana,Cold,32,2024,1,Winter
2016-07-05,Karnataka,Fever,19,2016,7,Summer
2019-04-13,Karnataka,Cold,9,2019,4,Spring
2020-01-14,Telangana,Cough,6,2020,1,Winter
2019-04-19,Delhi,Malaria,7,2019,4,Spring
2019-10-02,Delhi,Fever,21,2019,10,Autumn
2021-04-28,Telangana,Cold,22,2021,4,Spring
2016-01-06,Telangana,Cough,5,2016,1,Winter
2017-04-03,Andhra Pradesh,Cough,22,2017,4,Spring
2018-01-06,Delhi,Headache,17,2018,1,Winter
2018-07-12,Delhi,Cold,16,2018,7,Summer
2021-10-08,Andhra Pradesh,Headache,29,2021,10,Autumn
2024-04-24,Telangana,Eye Infection,13,2024,4,Spring
2019-01-03,Delhi,Malaria,10,2019,1,Winter
2021-01-02,Telangana,Malaria,14,2021,1,Winter
2022-01-06,Delhi,Dengue,20,2022,1,Winter
2022-07-16,Delhi,Fever,26,2022,7,Summer
2020-07-02,Delhi,Cough,30,2020,7,Summer
2022-04-10,Andhra Pradesh,Cough,23,2022,4,Spring
2024-01-25,Karnataka,Headache,11,2024,1,Winter
2018-07-04,Karnataka,Headache,5,2018,7,Summer
2017-07-16,Andhra Pradesh,Skin Rash,26,2017,7,Summer
2018-01-28,Karnataka,Malaria,13,2018,1,Winter
2024-01-16,Telangana,Allergy,24,2024,1,Winter
2016-07-21,Delhi,Eye Infection,24,2016,7,Summer
2021-07-09,Karnataka,Headache,10,2021,7,Summer
2017-01-07,Telangana,Fever,20,2017,1,Winter
2016-10-27,Andhra Pradesh,Allergy,26,2016,10,Autumn
2016-04-04,Karnataka,Diarrhea,6,2016,4,Spring
2020-01-25,Karnataka,Eye Infection,15,2020,1,Winter
2016-10-17,Telangana,Fever,22,2016,10,Autumn
2019-04-13,Delhi,Malaria,8,2019,4,Spring
2022-10-11,Telangana,Malaria,10,2022,10,Autumn
2018-07-14,Telangana,Cold,31,2018,7,Summer
2023-07-26,Telangana,Malaria,10,2023,7,Summer
2018-01-22,Delhi,Headache,12,2018,1,Winter
2019-04-20,Delhi,Dengue,12,2019,4,Spring
2022-10-26,Telangana,Cold,31,2022,10,Autumn
2019-10-24,Andhra Pradesh,Fever,29,2019,10,Autumn
2018-01-19,Karnataka,Fever,21,2018,1,Winter
2019-07-20,Telangana,Cough,8,2019,7,Summer
2024-04-01,Andhra Pradesh,Diarrhea,13,2024,4,Spring
2018-07-10,Andhra Pradesh,Malaria,20,2018,7,Summer
2024-04-20,Delhi,Cough,23,2024,4,Spring
2017-04-08,Karnataka,Cough,7,2017,4,Spring
2016-07-11,Delhi,Diarrhea,16,2016,7,Summer
2021-07-06,Delhi,Eye Infection,20,2021,7,Summer
2021-01-03,Andhra Pradesh,Cough,38,2021,1,Winter
2024-07-18,Delhi,Eye Infection,25,2024,7,Summer
2019-10-14,Karnataka,Cough,8,2019,10,Autumn
2018-07-28,Karnataka,Headache,7,2018,7,Summer
2019-07-26,Telangana,Dengue,20,2019,7,Summer
2022-10-13,Delhi,Dengue,18,2022,10,Autumn
2024-04-28,Telangana,Dengue,21,2024,4,Spring
2018-07-14,Telangana,Skin Rash,17,2018,7,Summer
2024-10-17,Telangana,Malaria,5,2024,10,Autumn
2021-10-17,Delhi,Headache,7,2021,10,Autumn
2022-04-20,Delhi,Eye Infection,23,2022,4,Spring
2024-10-28,Delhi,Fever,25,2024,10,Autumn
2024-01-16,Andhra Pradesh,Cold,19,2024,1,Winter
2019-01-07,Telangana,Allergy,24,2019,1,Winter
2019-10-11,Delhi,Dengue,21,2019,10,Autumn
2024-01-05,Delhi,Cold,19,2024,1,Winter
2016-07-19,Delhi,Eye Infection,25,2016,7,Summer
2022-07-19,Telangana,Diarrhea,13,2022,7,Summer
2023-01-04,Andhra Pradesh,Eye Infection,20,2023,1,Winter
2020-04-20,Delhi,Eye Infection,17,2020,4,Spring
2019-04-05,Andhra Pradesh,Eye Infection,18,2019,4,Spring
2021-04-08,Karnataka,Diarrhea,6,2021,4,Spring
2017-07-04,Andhra Pradesh,Headache,28,2017,7,Summer
2017-04-25,Andhra Pradesh,Diarrhea,9,2017,4,Spring
2019-04-27,Telangana,Malaria,10,2019,4,Spring
2023-01-05,Karnataka,Cold,13,2023,1,Winter
2016-07-21,Delhi,Fever,22,2016,7,Summer
2017-07-11,Telangana,Cold,34,2017,7,Summer
2022-07-06,Telangana,Cough,9,2022,7,Summer
2018-01-18,Andhra Pradesh,Malaria,24,2018,1,Winter
2021-01-20,Telangana,Dengue,25,2021,1,Winter
2017-10-14,Karnataka,Cough,4,2017,10,Autumn
2017-01-28,Karnataka,Fever,16,2017,1,Winter
2019-01-03,Andhra Pradesh,Dengue,31,2019,1,Winter
2017-04-15,Andhra Pradesh,Fever,20,2017,4,Spring
2024-10-07,Karnataka,Cold,5,2024,10,Autumn
2020-07-13,Telangana,Skin Rash,20,2020,7,Summer
2018-01-24,Karnataka,Malaria,13,2018,1,Winter
2022-10-09,Andhra Pradesh,Diarrhea,8,2022,10,Autumn
2021-01-12,Andhra Pradesh,Cough,31,2021,1,Winter
2024-04-01,Andhra Pradesh,Cold,18,2024,4,Spring
2021-07-20,Karnataka,Malaria,10,2021,7,Summer
2023-07-18,Karnataka,Fever,19,2023,7,Summer
2021-07-06,Delhi,Cold,19,2021,7,Summer
2021-04-26,Karnataka,Fever,9,2021,4,Spring
2019-07-15,Andhra Pradesh,Eye Infection,20,2019,7,Summer
2016-01-10,Telangana,Cold,34,2016,1,Winter
2020-10-23,Telangana,Fever,18,2020,10,Autumn
2022-10-10,Andhra Pradesh,Skin Rash,17,2022,10,Autumn
2016-01-23,Karnataka,Dengue,15,2016,1,Winter
2020-07-27,Andhra Pradesh,Skin Rash,21,2020,7,Summer
2023-04-06,Karnataka,Eye Infection,14,2023,4,Spring
2019-07-27,Telangana,Cough,8,2019,7,Summer
2023-01-19,Andhra Pradesh,Allergy,35,2023,1,Winter
2021-04-13,Telangana,Headache,23,2021,4,Spring
2016-07-19,Delhi,Allergy,26,2016,7,Summer
2018-01-10,Telangana,Eye Infection,23,2018,1,Winter
2016-07-23,Karnataka,Diarrhea,5,2016,7,Summer
2020-07-15,Telangana,Skin Rash,19,2020,7,Summer
2021-10-01,Andhra Pradesh,Allergy,25,2021,10,Autumn
2024-07-15,Karnataka,Dengue,6,2024,7,Summer
2020-10-23,Karnataka,Headache,5,2020,10,Autumn
2020-04-22,Andhra Pradesh,Diarrhea,10,2020,4,Spring
2019-04-06,Karnataka,Allergy,25,2019,4,Spring
2020-10-16,Andhra Pradesh,Dengue,24,2020,10,Autumn
2017-04-22,Delhi,Fever,14,2017,4,Spring
2024-07-05,Andhra Pradesh,Eye Infection,13,2024,7,Summer
2017-07-20,Andhra Pradesh,Malaria,26,2017,7,Summer
2020-04-14,Delhi,Malaria,10,2020,4,Spring
2020-01-26,Telangana,Diarrhea,10,2020,1,Winter
2016-10-03,Karnataka,Allergy,22,2016,10,Autumn
2017-10-24,Telangana,Eye Infection,13,2017,10,Autumn
2023-01-03,Telangana,Malaria,14,2023,1,Winter
2021-07-23,Delhi,Eye Infection,23,2021,7,Summer
2022-07-06,Andhra Pradesh,Cough,27,2022,7,Summer
2021-04-09,Delhi,Diarrhea,9,2021,4,Spring
2024-04-15,Telangana,Allergy,24,2024,4,Spring
2023-07-07,Karnataka,Allergy,32,2023,7,Summer
2019-04-19,Telangana,Skin Rash,19,2019,4,Spring
2021-01-19,Andhra Pradesh,Cough,35,2021,1,Winter
2023-01-06,Delhi,Headache,17,2023,1,Winter
2020-01-21,Andhra Pradesh,Cold,26,2020,1,Winter
2020-01-20,Delhi,Diarrhea,17,2020,1,Winter
2019-04-10,Karnataka,Fever,13,2019,4,Spring
2021-01-17,Telangana,Cold,41,2021,1,Winter
2017-04-23,Delhi,Eye Infection,17,2017,4,Spring
2021-10-27,Delhi,Cough,28,2021,10,Autumn
2022-10-13,Karnataka,Dengue,7,2022,10,Autumn
2016-10-07,Karnataka,Dengue,7,2016,10,Autumn
2018-07-18,Delhi,Cough,24,2018,7,Summer
2023-10-28,Telangana,Skin Rash,20,2023,10,Autumn
2021-07-09,Delhi,Headache,11,2021,7,Summer
2021-10-25,Andhra Pradesh,Diarrhea,13,2021,10,Autumn
2024-10-06,Telangana,Cough,6,2024,10,Autumn
2016-04-28,Telangana,Fever,15,2016,4,Spring
2016-10-15,Andhra Pradesh,Diarrhea,6,2016,10,Autumn
2017-04-23,Karnataka,Skin Rash,10,2017,4,Spring
2018-04-27,Karnataka,Cough,6,2018,4,Spring
2022-01-05,Andhra Pradesh,Skin Rash,23,2022,1,Winter
2021-01-03,Telangana,Dengue,26,2021,1,Winter
2018-04-27,Delhi,Allergy,20,2018,4,Spring
2023-04-01,Andhra Pradesh,Cough,28,2023,4,Spring
2021-10-19,Telangana,Fever,20,2021,10,Autumn
2023-04-23,Telangana,Fever,20,2023,4,Spring
2024-10-25,Delhi,Allergy,19,2024,10,Autumn
2020-04-13,Telangana,Cough,5,2020,4,Spring
2017-04-18,Delhi,Diarrhea,9,2017,4,Spring
2019-10-12,Andhra Pradesh,Skin Rash,19,2019,10,Autumn
2016-04-22,Telangana,Diarrhea,7,2016,4,Spring
2017-10-16,Karnataka,Fever,18,2017,10,Autumn
2022-07-23,Andhra Pradesh,Allergy,30,2022,7,Summer
2017-07-28,Karnataka,Cold,7,2017,7,Summer
2023-01-06,Delhi,Headache,14,2023,1,Winter
2021-04-09,Andhra Pradesh,Cough,24,2021,4,Spring
2024-10-02,Delhi,Cough,25,2024,10,Autumn
2021-10-16,Delhi,Diarrhea,15,2021,10,Autumn
2021-07-01,Karnataka,Dengue,9,2021,7,Summer
2020-10-26,Delhi,Headache,12,2020,10,Autumn
2021-10-02,Karnataka,Eye Infection,11,2021,10,Autumn
2017-10-24,Delhi,Malaria,8,2017,10,Autumn
2018-01-23,Telangana,Headache,25,2018,1,Winter
2023-07-22,Telangana,Dengue,20,2023,7,Summer
2021-04-06,Delhi,Cough,20,2021,4,Spring
2020-10-05,Telangana,Malaria,10,2020,10,Autumn
2019-04-11,Karnataka,Allergy,25,2019,4,Spring
2019-04-22,Telangana,Dengue,16,2019,4,Spring
2022-10-28,Telangana,Skin Rash,14,2022,10,Autumn
2022-04-28,Andhra Pradesh,Malaria,14,2022,4,Spring
2022-01-17,Delhi,Cough,32,2022,1,Winter
2023-04-23,Karnataka,Fever,19,2023,4,Spring
2017-10-27,Andhra Pradesh,Cold,24,2017,10,Autumn
2016-01-25,Karnataka,Fever,23,2016,1,Winter
2022-10-12,Karnataka,Malaria,12,2022,10,Autumn
2017-01-05,Delhi,Cold,17,2017,1,Winter
2023-07-16,Karnataka,Cold,9,2023,7,Summer
2020-07-28,Andhra Pradesh,Headache,30,2020,7,Summer
2021-10-21,Andhra Pradesh,Headache,31,2021,10,Autumn
2024-01-01,Telangana,Cold,29,2024,1,Winter
2020-10-19,Telangana,Cold,26,2020,10,Autumn
2017-07-13,Delhi,Allergy,21,2017,7,Summer
2018-07-26,Karnataka,Headache,9,2018,7,Summer
2024-10-09,Telangana,Malaria,13,2024,10,Autumn
2018-04-25,Telangana,Headache,24,2018,4,Spring
2020-10-27,Karnataka,Skin Rash,23,2020,10,Autumn
2018-10-19,Telangana,Allergy,18,2018,10,Autumn
2017-01-02,Karnataka,Headache,8,2017,1,Winter
2017-04-23,Delhi,Dengue,13,2017,4,Spring
2019-01-06,Andhra Pradesh,Cold,22,2019,1,Winter
2021-01-01,Delhi,Cold,15,2021,1,Winter
2024-07-22,Karnataka,Cold,9,2024,7,Summer
2021-10-13,Delhi,Headache,21,2021,10,Autumn
2018-04-08,Andhra Pradesh,Allergy,24,2018,4,Spring
2017-10-11,Delhi,Skin Rash,14,2017,10,Autumn
2021-01-03,Delhi,Allergy,22,2021,1,Winter
2017-04-27,Karnataka,Allergy,25,2017,4,Spring
2020-10-11,Karnataka,Cold,7,2020,10,Autumn
2022-04-14,Karnataka,Diarrhea,4,2022,4,Spring
2019-07-15,Telangana,Fever,21,2019,7,Summer
2022-10-07,Andhra Pradesh,Dengue,20,2022,10,Autumn
2018-04-19,Telangana,Dengue,17,2018,4,Spring
2018-04-19,Andhra Pradesh,Eye Infection,14,2018,4,Spring
2024-04-28,Andhra Pradesh,Malaria,20,2024,4,Spring
2023-04-13,Andhra Pradesh,Diarrhea,8,2023,4,Spring
2017-07-22,Telangana,Malaria,8,2017,7,Summer
2018-04-10,Delhi,Eye Infection,15,2018,4,Spring
2022-04-03,Telangana,Cough,6,2022,4,Spring
2024-07-18,Telangana,Malaria,11,2024,7,Summer
2022-10-17,Andhra Pradesh,Eye Infection,18,2022,10,Autumn
2018-07-07,Karnataka,Cough,4,2018,7,Summer
2018-04-06,Telangana,Headache,14,2018,4,Spring
2022-01-05,Telangana,Cold,32,2022,1,Winter
2020-04-19,Delhi,Skin Rash,13,2020,4,Spring
2018-01-26,Telangana,Fever,18,2018,1,Winter
2017-01-01,Telangana,Fever,23,2017,1,Winter
2018-10-24,Karnataka,Cold,9,2018,10,Autumn
2018-04-23,Telangana,Diarrhea,9,2018,4,Spring
2024-01-25,Karnataka,Headache,11,2024,1,Winter
2022-01-26,Telangana,Diarrhea,8,2022,1,Winter
2020-07-23,Delhi,Skin Rash,16,2020,7,Summer
2021-07-10,Delhi,Eye Infection,29,2021,7,Summer
2017-01-23,Andhra Pradesh,Fever,28,2017,1,Winter
2019-07-26,Karnataka,Headache,10,2019,7,Summer
2016-10-19,Karnataka,Headache,12,2016,10,Autumn
2021-01-22,Andhra Pradesh,Fever,24,2021,1,Winter
2024-10-18,Karnataka,Eye Infection,13,2024,10,Autumn
2021-01-23,Andhra Pradesh,Skin Rash,19,2021,1,Winter
2020-04-01,Karnataka,Skin Rash,14,2020,4,Spring
2022-10-21,Delhi,Fever,21,2022,10,Autumn
2023-04-20,Andhra Pradesh,Cold,21,2023,4,Spring
2021-04-28,Delhi,Eye Infection,19,2021,4,Spring
2016-01-14,Karnataka,Diarrhea,6,2016,1,Winter
2023-10-26,Karnataka,Cold,13,2023,10,Autumn
2024-10-10,Karnataka,Eye Infection,13,2024,10,Autumn
2018-04-12,Karnataka,Cough,7,2018,4,Spring
2022-04-22,Delhi,Dengue,16,2022,4,Spring
2019-04-16,Delhi,Allergy,13,2019,4,Spring
2017-07-04,Telangana,Diarrhea,10,2017,7,Summer
2017-07-06,Karnataka,Allergy,34,2017,7,Summer
2021-01-24,Karnataka,Dengue,13,2021,1,Winter
2017-01-07,Karnataka,Cold,8,2017,1,Winter
2018-10-08,Telangana,Skin Rash,18,2018,10,Autumn
2024-04-05,Karnataka,Diarrhea,7,2024,4,Spring
2024-07-06,Andhra Pradesh,Skin Rash,21,2024,7,Summer
2022-04-10,Andhra Pradesh,Allergy,27,2022,4,Spring
2022-10-01,Delhi,Allergy,18,2022,10,Autumn
2016-01-11,Telangana,Skin Rash,20,2016,1,Winter
2022-07-24,Karnataka,Diarrhea,4,2022,7,Summer
2016-01-02,Andhra Pradesh,Fever,22,2016,1,Winter
2021-01-07,Delhi,Dengue,21,2021,1,Winter
2020-01-13,Andhra Pradesh,Allergy,37,2020,1,Winter
2019-01-08,Telangana,Malaria,11,2019,1,Winter
2019-07-20,Karnataka,Fever,18,2019,7,Summer
2018-04-04,Telangana,Dengue,19,2018,4,Spring
2023-01-16,Delhi,Eye Infection,22,2023,1,Winter
2017-10-25,Telangana,Dengue,15,2017,10,Autumn
2021-04-25,Telangana,Diarrhea,11,2021,4,Spring
